cellline	ID	chrom	loc.start	loc.end	num.mark	seg.mean
MDAMB468	X080122_SNP6.0_MDAMB468_F04	11	134115153	134449982	291	0.0734
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	20704	107782	42	-0.2448
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	110048	113865	2	-2.388
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	118936	786283	452	-0.2121
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	792654	795168	2	-3.4925
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	799172	9521824	5895	-0.2701
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	9525138	9626237	26	0.4883
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	9626238	11112094	1067	-0.2869
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	11113635	11132800	10	-2.2949
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	11143142	14102199	2422	-0.2546
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	14105903	14106035	2	-3.5918
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	14109858	16306966	1339	-0.2453
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	16310672	16319824	3	-3.1237
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	16320005	17734526	899	-0.3197
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	17736297	17736664	3	-2.7928
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	17747723	30290629	9069	-0.3091
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	30290692	30290716	2	-3.3272
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	30291541	32332064	1519	-0.286
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	32332752	32336908	3	-2.4935
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	32337367	33277098	688	-0.2377
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	33280097	33286410	4	-3.6569
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	33290320	34426012	699	-0.2751
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	34429063	34440386	7	-1.7765
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	34442255	36457446	163	-0.183
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	36468757	40927924	2822	-0.3542
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	40928808	43776584	1774	-0.2654
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	43777025	43779966	3	-3.0033
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	43782804	56759722	7519	-0.2298
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	56759733	56759744	2	-4.6969
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	56759793	81079044	15950	-0.2844
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	81079231	81085479	3	-4.0459
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	81087717	85404909	2607	-0.317
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	85405959	85406087	2	-3.4222
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	85414147	89413835	2356	-0.2676
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	89416449	89422040	4	-3.4096
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	89425874	91775085	1643	-0.3088
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	91776622	91776848	2	-3.5423
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	91779036	104646244	9074	-0.261
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	104647094	104649007	3	-4.3419
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	104652850	108689243	2898	-0.2747
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	108693616	108902487	105	0.4922
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	108910415	111383886	1190	-0.2382
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	111384428	111384575	3	-2.0195
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	111384603	112659586	921	-0.2513
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	112660953	112661160	2	-2.9454
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	112662822	124559172	7835	-0.2513
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	124565483	124565622	2	-3.4335
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	124565838	126752246	2036	-0.3136
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	126752774	126757748	5	-1.9386
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	126757885	127331067	512	-0.3411
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	127331196	127337025	3	-3.2795
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	127337282	129432804	1976	-0.3245
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	129433601	129434280	2	-3.1836
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	129436106	130496217	862	-0.2564
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	130496439	130496482	2	-4.9893
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	130496537	130962296	359	-0.2027
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	130972613	130973156	2	-3.1349
MDAMB468	X080122_SNP6.0_MDAMB468_F04	12	130977857	132288263	479	-0.2151
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	17924950	19021911	607	0.1057
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	19022502	19022517	2	-3.1116
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	19025358	27149912	6065	0.0619
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	27150426	27156072	3	-2.2563
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	27157068	28860692	1309	0.046
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	28860941	38643992	7268	0.3749
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	38645764	38648876	2	-3.4765
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	38652712	38985881	352	0.3316
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	38985929	38988742	3	-1.9163
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	38989136	45013909	4121	0.364
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	45014288	45014381	2	-2.6266
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	45015065	46945204	1438	0.3568
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	46946582	47093779	99	-0.2466
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	47095421	47095465	2	-1.8617
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	47095480	47784710	426	-0.3173
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	47784777	47796173	10	-1.3024
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	47796308	47858642	74	-2.6239
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	47862749	47881702	11	-0.5128
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	47882104	47957723	63	-2.933
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	47962809	51428523	2087	-0.2777
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	51429961	51430781	2	-3.4504
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	51433467	56649098	2842	-0.2978
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	56656272	56676382	29	-2.0869
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	56687716	58264156	897	-0.3122
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	58264530	63205165	2935	-0.9715
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	63205215	63205533	8	-2.5955
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	63215831	65360037	1261	-0.9457
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	65362109	65363158	2	-4.502
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	65364559	71702800	4115	-0.967
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	71702902	71708337	5	-2.9267
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	71711063	75179654	2520	-0.9215
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	75180165	75180765	2	-3.7996
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	75184315	75927361	596	-0.9281
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	75927782	83833594	5237	0.1187
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	83833869	83837694	2	-3.2688
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	83842124	84772151	686	0.1997
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	84773592	84781897	4	-3.3511
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	84782185	111830521	19814	0.1245
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	111834737	112341502	355	-0.1836
MDAMB468	X080122_SNP6.0_MDAMB468_F04	13	112341609	114126500	816	0.2052
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	18072125	18759318	48	0.2029
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	18763232	19489991	172	0.8757
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	19490080	20122461	502	0.441
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	20123097	23514865	2362	0.1457
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	23515475	23528784	11	-3.8382
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	23534353	28793365	3368	0.0465
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	28793480	28801413	4	-2.4173
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	28803061	38907022	6567	0.0955
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	38909498	39403649	292	0.382
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	39404686	40585791	814	0.0047
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	40586055	40586724	2	-3.6014
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	40586761	42057256	936	0.0555
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	42057616	42062238	4	-5.3703
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	42065262	44036504	1167	0.0429
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	44046863	44049133	2	-2.4995
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	44049766	44839108	383	0.1065
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	44839478	44839906	2	-2.8495
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	44844998	55278998	6741	0.0861
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	55280159	59076739	2808	0.5739
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	59081446	61594924	1494	0.095
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	61597616	61597656	2	-4.7286
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	61599256	66597971	3207	0.0663
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	66603026	66605186	2	-2.5964
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	66605609	73076605	4361	0.1024
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	73079168	73108305	12	1.7087
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	73114720	73639862	281	0.1166
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	73640656	73669700	31	0.8345
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	73669935	80439264	4633	0.0668
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	80442494	80444575	3	-2.7747
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	80446991	81099325	426	0.0042
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	81101504	81105525	3	-2.5702
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	81107547	87431190	4312	0.0294
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	87431359	87431477	4	-2.3062
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	87434297	96429553	6318	0.0658
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	96429597	96735442	229	-0.4424
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	96736347	102724692	4071	0.0964
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	102729289	102731472	3	-2.5196
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	102734871	105228812	926	0.133
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105238283	105270422	9	0.4091
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105289631	105361808	41	1.1771
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105361888	105399609	20	0.4505
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105399872	105400275	4	-3.5096
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105413363	105448960	8	2.301
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105448981	105613323	63	0.9365
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105618360	105659305	20	1.5875
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105659702	105848389	97	0.753
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105854090	105867274	3	-1.4759
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105867743	105989695	90	0.5853
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	105993577	106011769	9	1.9977
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	106014568	106259760	183	0.5064
MDAMB468	X080122_SNP6.0_MDAMB468_F04	14	106267077	106356482	58	-0.0948
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	18276342	18491921	53	-0.3673
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	18506387	19080174	123	0.2021
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	19090389	19764922	214	-0.3638
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	19768826	20351375	221	0.1832
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	20351735	20739938	256	-0.3265
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	20758199	20761082	2	2.9251
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	20765427	24464804	2417	-0.3241
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	24467765	24480541	5	-2.4189
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	24480828	28157324	2077	-0.3129
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	28173704	28737821	117	-1.2646
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	28738041	33501721	3332	-0.3092
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	33502127	33503121	2	-3.6457
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	33507765	54981856	13543	-0.2814
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	54989172	55046028	17	-2.8515
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	55046895	65983221	7794	-0.2668
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	65985676	65986879	4	-2.1097
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	65989973	67942500	1332	-0.2756
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	67942847	67943008	2	-3.7047
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	67944344	74665417	3787	-0.2559
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	74678297	74682831	19	1.5815
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	74689235	78470531	2439	-0.2921
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	78471201	78473306	2	-3.6599
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	78473903	87925367	6127	-0.2919
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	87929803	87930192	2	-3.1287
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	87930231	89852983	1274	-0.2584
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	89853118	89853118	3	-3.4425
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	89855143	95350225	4578	-0.3156
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	95350622	95353265	2	-3.6143
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	95353461	95862147	346	-0.3843
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	95862717	95862815	2	-2.6937
MDAMB468	X080122_SNP6.0_MDAMB468_F04	15	95862953	100286564	3375	-0.2929
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	778	4500302	1944	-0.2124
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	4502352	4931347	205	-3.1838
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	4933726	6060886	1173	-0.3046
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	6061558	6061793	2	-4.4554
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	6062715	7017685	1232	-0.2849
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	7018114	7289995	334	-2.8366
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	7291470	25189349	12221	-0.2736
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	25190463	25192022	2	-4.165
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	25192601	29187251	2643	-0.2985
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	29188026	29188557	3	-2.8946
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	29189267	32021184	964	-0.2309
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	32021187	32432280	59	-1.089
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	32445731	32461757	4	0.7403
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	32472014	32550876	36	-0.5816
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	32562455	32562797	5	0.6504
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	32563025	33149455	46	-2.1614
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	33208396	33834723	152	-0.5436
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	33836141	45106583	578	-0.2419
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	45106795	49180980	2404	0.1636
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	49181590	49181730	2	-3.1365
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	49184044	50222827	796	0.1196
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	50222865	50223345	2	-2.8463
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	50223647	54374148	3452	0.2025
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	54374207	54379946	4	2.166
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	54387059	59546956	3324	0.1599
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	59547260	59552234	2	-2.9692
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	59553399	60460565	556	0.1352
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	60460707	64175067	2620	-0.2822
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	64176441	69321903	2696	-0.1613
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	69322648	69763410	297	0.021
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	69765230	70689069	526	-0.2071
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	70691080	71656191	542	-0.2583
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	71662843	75355973	2637	0.1645
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	75356011	75363930	3	-2.4968
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	75366054	76929109	1666	0.1163
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	76929942	76942240	14	-2.3369
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	76942267	77310766	495	0.1214
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	77312851	77313635	2	-2.695
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	77313829	77397118	107	0.0922
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	77397924	77621940	378	-0.2721
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	77621980	82567645	5601	0.156
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	82567848	83131058	537	0.89
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	83131159	83354104	243	-0.1859
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	83354700	83359673	3	-2.8206
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	83360192	85918894	2411	-0.1658
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	85919332	85919366	2	-2.5774
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	85921879	86667923	446	-0.1561
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	86671713	86672893	3	-2.5655
MDAMB468	X080122_SNP6.0_MDAMB468_F04	16	86673631	88815037	895	-0.1095
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	527	10102462	6156	-0.2229
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	10102644	10104003	2	-3.0578
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	10104304	36683476	15432	-0.2537
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	36683684	36683977	3	-3.9771
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	36684058	36764439	76	-0.1222
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	36766982	36776022	26	-2.8499
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	36779836	39493680	1457	-0.2031
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	39493918	39504724	3	1.578
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	39509537	41568981	1062	-0.2259
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	41569489	42139836	152	-0.8023
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	42139862	49072906	4158	-0.2576
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	49081992	49082181	2	-5.7597
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	49083544	51202081	1491	-0.3394
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	51202121	62985156	6997	-0.24
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	62986547	66744225	2529	0.1324
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	66744241	66744678	2	-3.8617
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	66745666	67585743	691	0.1973
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	67586563	67663958	50	0.8164
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	67664463	68344689	582	0.1427
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	68344925	68345284	2	-3.391
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	68346414	69419379	826	0.1816
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	69423030	69426458	3	-2.4292
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	69427308	76728036	4150	0.1822
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	76743362	76743697	5	-1.938
MDAMB468	X080122_SNP6.0_MDAMB468_F04	17	76746508	78643088	765	0.2274
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	1543	4437893	3334	0.8262
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	4438376	4977699	324	0.6472
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	4979683	6888415	1448	0.5791
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	6890243	16795905	5709	0.4413
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	16800747	24360207	4626	-0.2652
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	24362791	24362942	2	-3.4607
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	24364957	26187947	1100	-0.3177
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	26188066	26188256	2	-3.2157
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	26188429	37385580	7382	-0.2894
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	37387744	37387749	2	-3.7651
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	37388718	46765619	6542	-0.2669
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	46766565	46858301	124	-2.6729
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	46858329	50083520	2262	-0.3168
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	50083868	50084564	2	-3.1107
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	50089007	52551397	1483	-0.3399
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	52555556	52556309	3	-2.5964
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	52558632	58449718	4369	-0.2998
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	58450523	58452806	2	-3.9677
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	58456014	62547851	3000	-0.3471
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	62548368	62549968	3	-2.8814
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	62552842	63455075	605	-0.3527
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	63455660	63466328	8	-2.9345
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	63469463	68669797	3964	-0.3471
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	68669831	68670321	5	-2.44
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	68673343	73916782	4316	-0.3161
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	73923347	73924254	2	-3.477
MDAMB468	X080122_SNP6.0_MDAMB468_F04	18	73924756	76116029	1348	-0.312
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	41911	9681333	3885	-0.2251
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	9681701	10709467	448	1.0112
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	10716781	14613608	1809	0.442
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	14613649	14618403	4	-1.525
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	14619001	19462226	2695	0.4506
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	19464692	19465325	2	-2.5537
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	19468147	20492497	612	0.4636
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	20492594	24388591	2296	-0.2192
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	32439834	40085808	5432	0.9444
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	40089174	50322728	5619	0.1347
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	50323326	58622130	4425	-0.2093
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	58630146	58630801	3	-2.3236
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	58633759	60269486	1018	-0.2474
MDAMB468	X080122_SNP6.0_MDAMB468_F04	19	60270192	63789667	2219	0.1794
MDAMB468	X080122_SNP6.0_MDAMB468_F04	20	9306	311640	232	0.4159
MDAMB468	X080122_SNP6.0_MDAMB468_F04	20	312747	1518738	1009	0.1486
MDAMB468	X080122_SNP6.0_MDAMB468_F04	20	1518753	1518787	2	-3.6214
MDAMB468	X080122_SNP6.0_MDAMB468_F04	20	1518805	1541850	26	-0.5112
MDAMB468	X080122_SNP6.0_MDAMB468_F04	20	1545947	3730344	1581	0.1536
MDAMB468	X080122_SNP6.0_MDAMB468_F04	20	3732593	3834757	56	-0.274
MDAMB468	X080122_SNP6.0_MDAMB468_F04	20	3837124	5961656	1664	0.1385
MDAMB468	X080122_SNP6.0_MDAMB468_F04	20	5962954	7358330	1145	-0.2723
MDAMB468	X080122_SNP6.0_MDAMB468_F04	20	7363824	12536583	4110	-0.3268
